Feature ID	Taxon	Confidence
original2712	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae	0.9999999988442184
original2713	d__Eukaryota	0.9999999999989605
original2714	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9981720479175498
original2715	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Trebouxiophyceae_sp.	0.7018239665641035
original2716	d__Eukaryota	0.9999999999996512
original2717	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999903247411295
original2718	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales; f__Erythrobasidiaceae	0.9663460467118627
original2719	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Camptobasidiaceae; g__Camptobasidium; s__Camptobasidium_hydrophilum	0.7325715390450804
original2720	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9980601535245042
original2721	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9476692566566034
original2722	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_pichinchae	0.8653381021412104
original2723	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Parietochloris; s__Parietochloris_alveolaris	0.915884436397215
original2724	d__Eukaryota	0.9999999999999866
original2725	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9825671409183456
original2726	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria; s__uncultured_alveolate	0.9305004340767493
original2727	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.999245298642964
original2728	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9995808760867886
original2729	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9896437997174576
original2730	d__Eukaryota	1.0000000000000027
original2731	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_nivalis	0.7998389929317623
original2732	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae	0.7376688195820728
original2733	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Radiococcaceae; s__Radiococcaceae_sp.	0.7955666941208648
original2734	d__Eukaryota	0.9999999999999934
original2735	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus	0.9148257632210639
original2736	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.9950003354122468
original2737	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_platystigma	0.9103907663692828
original2738	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Lycopodiales; f__Lycopodiales; g__Diphasiastrum; s__Diphasiastrum_tristachyum	0.9339263437102129
original2739	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9995562862950889
original2740	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__eukaryotic; s__eukaryotic_picoplankton	0.9786916649859697
original2741	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes	0.9999816633072165
original2742	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.775727321444122
original2743	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.979051274629378
original2744	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.7077680478065889
original2745	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999246502703095
original2746	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.8496763262057077
original2747	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius	0.8044706146869609
original2748	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Leptosira; s__Leptosira_obovata	0.9997808271298223
original2749	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.99998723925132
original2750	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma	0.894200704041732
original2751	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.8994918072522974
original2752	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Bryales; f__Bryales	0.8690356805642574
original2753	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Coccomyxa	0.8035686797212018
original2754	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9967887305661814
original2755	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.898747295167011
original2756	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9999995368754457
original2757	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Edaphochlorella; s__Edaphochlorella_mirabilis	0.7831080860145188
original2758	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9998312137229789
original2759	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.998088907486591
original2760	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_rostafinskii	0.8135955616543825
original2761	d__Eukaryota	0.9999999999999771
original2762	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae	0.8527103178807666
original2763	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9996631193718976
original2764	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.826050492367191
original2765	d__Eukaryota	0.9999999999999892
original2766	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.9902672144594282
original2767	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes	0.999997123286209
original2768	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.947403596686923
original2769	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales; g__Chaetothyriales; s__Chaetothyriomycetidae_sp.	0.9522224526847207
original2770	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Lycopodiales; f__Lycopodiales	0.9869489859791677
original2771	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes	0.9999662189750985
original2772	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.9690929842092507
original2773	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.7170372412946115
original2774	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Coccomyxa	0.8687396262581527
original2775	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Tylenchida; f__Tylenchida; g__Malenchus; s__Malenchus_acarayensis	0.9997737527538515
original2776	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999763866959742
original2777	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Elliptochloris; s__Elliptochloris_marina	0.7193365333491183
original2778	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.99745374765335
original2779	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.99999980711876
original2780	d__Eukaryota	1.000000000000004
original2781	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.999999549886663
original2782	d__Eukaryota	0.9999999999999939
original2783	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9996944593402418
original2784	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9851202060544055
original2785	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_tughillensis	0.7812921349208425
original2786	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Radiococcaceae; s__Radiococcaceae_sp.	0.8373078211906202
original2787	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999999866948727
original2788	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Dicksoniaceae; s__Dicksoniaceae_environmental	0.8509951785288201
original2789	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9836935145667149
original2790	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	0.9999862536962497
original2791	d__Eukaryota	0.9999951620412038
original2792	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.9204796726201928
original2793	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.999970910674665
original2794	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Mortierellales; f__Mortierellaceae	0.9046437432049843
original2795	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes	0.9999900192129032
original2796	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Polytrichales; f__Polytrichales	0.7879003006103257
original2797	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis; g__Microsporomyces	0.7234164217713741
original2798	d__Eukaryota	0.9999999999999839
original2799	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_nivalis	0.7313185471614561
original2800	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella	0.7257934678430112
original2801	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.992867160066667
original2802	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.965246383934056
original2803	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.8163130497754478
original2804	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999561907806485
original2805	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9998335627900442
original2806	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9996910863372432
original2807	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Geraniales; s__Geraniales_environmental	0.9949745289508009
original2808	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Polytrichales; f__Polytrichales; g__Polytrichum; s__Polytrichum_formosum	0.8971464762864698
original2809	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.955229521557479
original2810	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis	0.8124663415675366
original2811	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.9756353824007015
original2812	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_sp.	0.7235421166175686
original2813	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9992141212670625
original2814	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9980927398176069
original2815	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.8788739606655083
original2816	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari; g__Xenillus; s__Xenillus_tegeocranus	0.7552289103394005
original2817	d__Eukaryota	0.9999999999999816
original2818	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9998532618452809
original2819	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9993391444316095
original2820	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9997871017684326
original2821	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9284074487266277
original2822	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Elliptochloris; s__Elliptochloris_marina	0.8536789645110106
original2823	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9979186578298251
original2824	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.8795254892068708
original2825	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9996408586697482
original2826	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9999996377877677
original2827	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_nivalis	0.7416906096943672
original2828	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlamydomonas; s__Chlamydomonas_nivalis	0.9714903510899155
original2829	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxia; s__Trebouxia_asymmetrica	0.7071411685354265
original2830	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes	0.9807123470789835
original2831	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999978983250734
original2832	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__uncultured_Chloromonas	0.8465378217655141
original2833	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae	0.8836742843524675
original2834	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.9755769346208877
original2835	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.8504461084669453
original2836	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9956806180706365
original2837	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999675924227717
original2838	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9905692970221401
original2839	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.9442211079435776
original2840	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Bryophyta; f__Bryophyta; g__Dicksoniaceae; s__Dicksoniaceae_environmental	0.9134433192703824
original2841	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9893190515667378
original2842	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.9071967858833287
original2843	d__Eukaryota; p__Chlorophyta	0.9715425269168085
original2844	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes	0.8915047762729469
original2845	d__Eukaryota	0.9999999999999993
original2846	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999701602879961
original2847	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9999682362028129
original2848	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Rhynchospora; s__Rhynchospora_nervosa	0.9672201153041302
original2849	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Radiococcaceae; s__Radiococcaceae_sp.	0.7839573224983309
original2850	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Stichococcus	0.778872086682945
original2851	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.8939662002955295
original2852	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.998346266779162
original2853	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Polytrichales; f__Polytrichales; g__Polytrichum; s__Polytrichum_formosum	0.7955469092696777
original2854	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes	0.9998169919816684
original2855	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.974607535728138
original2856	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.8910775603480782
original2857	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Elliptochloris; s__Elliptochloris_bilobata	0.8697436644909838
original2858	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.712041659784652
original2859	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxia; s__Trebouxia_impressa	0.7329248181838902
original2860	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7092746461169258
original2861	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_rostafinskii	0.7408317867154002
original2862	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis	0.7193040240870949
original2863	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.999981574882093
original2864	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium	0.9287910022214205
original2865	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9880001533064333
original2866	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	0.8879889067072761
original2867	d__Eukaryota	0.999999999999984
original2868	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Stichococcus; s__Stichococcus_bacillaris	0.8260196294199081
original2869	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Radiococcaceae; s__Radiococcaceae_sp.	0.887831934274972
original2870	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9995390010415248
original2871	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9937691675715269
original2872	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999044566945388
original2873	d__Eukaryota; p__Phragmoplastophyta	0.9838187981464186
original2874	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Coccomyxa	0.7427475364987638
original2875	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.837116257064395
original2876	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Cryptosporidium	0.74748020042641
original2877	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria; s__uncultured_alveolate	0.9436498636883597
original2878	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium; s__Chloroidium_saccharophilum	0.7232297636361968
original2879	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9991114601170543
original2880	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis	0.831121971133461
original2881	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium; s__Chloroidium_ellipsoideum	0.8726267790939617
original2882	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.999677791769435
original2883	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Radiococcaceae; s__Radiococcaceae_sp.	0.7966022920367953
original2884	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999615083261761
original2885	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9998790528950907
original2886	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9963651119696204
original2887	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7089923829317972
original2888	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.8628480074653507
original2889	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	0.9940564160279375
original2890	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9986769536117516
original2891	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium	0.9620974674756809
original2892	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9758071614743323
original2893	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9930952635229692
original2894	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9998323808329689
original2895	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.9562276760528697
original2896	d__Eukaryota	0.9999999999999923
original2897	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.9838165593112409
original2898	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Glissomonadida; s__uncultured_eukaryote	0.8840009035512648
original2899	d__Eukaryota; p__Chlorophyta	0.7298464635423821
original2900	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.99872844697952
original2901	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9820832227592912
original2902	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Polytrichales; f__Polytrichales; g__Polytrichum; s__Polytrichum_formosum	0.9931754615664155
original2903	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Coccomyxa	0.8571267562072623
original2904	d__Eukaryota	0.9999999999999961
original2905	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.8374869943892373
original2906	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.9949251381768711
original2907	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris; s__Symbiochloris_sp.	0.8909869912112643
original2908	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus	0.872542818338685
original2909	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium; s__Chloroidium_ellipsoideum	0.9020142902855237
original2910	d__Eukaryota	0.9999999999999688
original2911	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Elliptochloris; s__Elliptochloris_marina	0.710365021904654
